segment_id,region_id,province,region,event_id,event_start,event_end,event_cause,segment_length_meters,road_name,highway,osm_way_ids,u,v,key,oneway,buffer_radius_meters,minimum_clear_fraction,positive_exposure_fraction,source_resolution_class,corridor_area_square_meters,source_coverage_fraction,valid_observation_fraction,permanent_water_fraction,flood_exposure_fraction,flood_exposed_length_equivalent_meters,label,confidence,exclusion_reason
osm-gaul2-18069-2290098099-5348802671-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,720.745,Jalan Raya Daendels,trunk,797254687|797254688|797254689,2290098099,5348802671,0,True,250,0.75,0.05,coarse-modis-250m,556415.432,0.956188,0.853759,0.102429,0.0,0.0,negative,moderate,
osm-gaul2-18069-2294254755-4334277221-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,4347.662,Jalan Raya Menganti,secondary,1118767562|1360552482|143851229|1462737712|1462737713|730088912,2294254755,4334277221,0,False,250,0.75,0.05,coarse-modis-250m,2371198.632,0.985801,0.985801,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473296828-1574113764-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,825.53,Ruas Jalan Morowudi - Benjeng,secondary,1302410659,2473296828,1574113764,0,False,250,0.75,0.05,coarse-modis-250m,609090.817,0.959547,0.959547,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473296828-4520312183-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1789.054,Ruas Jalan Morowudi - Benjeng,secondary,1302410659,2473296828,4520312183,0,False,250,0.75,0.05,coarse-modis-250m,1091130.251,0.974938,0.974938,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473296828-6621559494-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1570.732,Ruas Bulurejo - Randegan,secondary,550542027|550542028|700251295|700251296|705005017,2473296828,6621559494,0,False,250,0.75,0.05,coarse-modis-250m,981924.21,0.972704,0.972704,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473296831-1574113792-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,339.496,Ruas Jalan Benjeng - Balongpanggang,secondary,1451508635,2473296831,1574113792,0,False,250,0.75,0.05,coarse-modis-250m,365932.578,0.934704,0.934704,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473296831-4523406824-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,4404.523,Ruas Jalan Balongpanggang - Dapet,secondary,454711242|789153372|789153373,2473296831,4523406824,0,False,250,0.75,0.05,coarse-modis-250m,2399637.831,0.985917,0.985917,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473296831-6317734441-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1947.118,Ruas Jalan Balongpanggang - Mojopuro,secondary,1302410517,2473296831,6317734441,0,False,250,0.75,0.05,coarse-modis-250m,1170236.296,0.97645,0.97645,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473296833-4466843787-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,287.517,Ruas Jalan Balongpanggang - Mojopuro,secondary,1302410517|143848387,2473296833,4466843787,0,False,250,0.75,0.05,coarse-modis-250m,339924.232,0.930495,0.930495,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473296957-4523406824-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1133.316,Ruas Jalan Balongpanggang - Dapet,secondary,454711241|454711242|935106169,2473296957,4523406824,0,False,250,0.75,0.05,coarse-modis-250m,761453.246,0.964634,0.964634,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473296991-4523406868-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,5781.459,Ruas Dapet - Jombang Delik,secondary,456017053|706288667|706288668|706321715|706321716,2473296991,4523406868,0,False,250,0.75,0.05,coarse-modis-250m,3063782.044,0.985485,0.985485,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473301934-2473301947-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,80.149,Ruas Jalan Karangandong - Kesambenkulon,secondary,1345335598,2473301934,2473301947,0,False,250,0.75,0.05,coarse-modis-250m,236173.777,0.899065,0.899065,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473301934-2473346729-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,3111.18,Ruas Sidoraharjo - Kesambenkulon,secondary,677792739|705065578|705065579,2473301934,2473346729,0,False,250,0.75,0.05,coarse-modis-250m,1751438.019,0.981247,0.981247,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473301934-6334608953-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1609.168,Ruas Jalan Kesambenkulon - Perning,secondary,1454369279|1454369280|640456727,2473301934,6334608953,0,False,250,0.75,0.05,coarse-modis-250m,1000979.27,0.971929,0.971929,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473301947-2473301934-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,80.149,Ruas Jalan Karangandong - Kesambenkulon,secondary,1345335598,2473301947,2473301934,0,False,250,0.75,0.05,coarse-modis-250m,236173.777,0.899065,0.899065,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473301947-2473301961-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1257.674,Ruas Jalan Karangandong - Kesambenkulon,secondary,1345335598,2473301947,2473301961,0,False,250,0.75,0.05,coarse-modis-250m,825275.799,0.96787,0.96787,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473301947-2473302164-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,4982.904,Ruas Jalan Kesambenkulon - Sembung,secondary,1345336165|239553655|239553658|731609757|731609758,2473301947,2473302164,0,False,250,0.75,0.05,coarse-modis-250m,2645341.052,0.98126,0.98126,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473301961-1574101506-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,5851.059,Ruas Jalan Karangandong - Kesambenkulon,secondary,1345335598|1345335944|1456799391|1456799392|640456699|701003831|701003832|796845135|796845136|806384442|806384443,2473301961,1574101506,0,False,250,0.75,0.05,coarse-modis-250m,3121237.086,0.987376,0.987376,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473301961-2473301947-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1257.674,Ruas Jalan Karangandong - Kesambenkulon,secondary,1345335598,2473301961,2473301947,0,False,250,0.75,0.05,coarse-modis-250m,825275.799,0.96787,0.96787,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473301961-2473302164-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,3919.58,Ruas Jalan Sooko - Sembung,secondary,1159554924|1451570218|1451570219|1453488873|1453488874|1456807228|1456807229|511326651,2473301961,2473302164,0,False,250,0.75,0.05,coarse-modis-250m,2113259.038,0.978652,0.978652,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473302164-2473301947-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,4982.904,Ruas Jalan Kesambenkulon - Sembung,secondary,1345336165|239553655|239553658|731609757|731609758,2473302164,2473301947,0,False,250,0.75,0.05,coarse-modis-250m,2645341.052,0.98126,0.98126,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473302164-2473301961-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,3919.58,Ruas Jalan Sooko - Sembung,secondary,1159554924|1451570218|1451570219|1453488873|1453488874|1456807228|1456807229|511326651,2473302164,2473301961,0,False,250,0.75,0.05,coarse-modis-250m,2113259.038,0.978652,0.978652,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473302164-2473302183-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1935.332,Ruas Jalan Wringinanom - Sembung,secondary,583428035|583428036|677792786|734508220|734508221,2473302164,2473302183,0,False,250,0.75,0.05,coarse-modis-250m,1163948.362,0.977554,0.977554,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473302183-1574094978-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,5328.713,Jalan Raya Wringinanom,primary,369321154,2473302183,1574094978,0,False,250,0.75,0.05,coarse-modis-250m,2860839.848,0.987116,0.987116,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473302183-1574098078-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,4861.707,Jalan Raya Wringinanom,primary,1390975198|369321154|805240281|805240282,2473302183,1574098078,0,False,250,0.75,0.05,coarse-modis-250m,2628030.564,0.98616,0.98616,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473302183-2473302164-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1935.332,Ruas Jalan Wringinanom - Sembung,secondary,583428035|583428036|677792786|734508220|734508221,2473302183,2473302164,0,False,250,0.75,0.05,coarse-modis-250m,1163948.362,0.977554,0.977554,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473302183-6878761682-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,406.297,Jalan Kantor Kecamatan Wringinanom,tertiary,734508166,2473302183,6878761682,0,False,250,0.75,0.05,coarse-modis-250m,399353.555,0.940121,0.940121,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473346602-2473346729-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1584.817,Jembatan Sidorharjo,secondary,1169766428|1205696309|705065581,2473346602,2473346729,0,False,250,0.75,0.05,coarse-modis-250m,987041.811,0.971574,0.971574,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473346602-2473430307-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,2676.607,Ruas Jalan Cermen - Slempit,secondary,239565829,2473346602,2473430307,0,False,250,0.75,0.05,coarse-modis-250m,1533979.99,0.979937,0.979937,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473346602-6346278880-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,2720.01,Jembatan Slempit,secondary,1169766428|1169766429|239557884,2473346602,6346278880,0,False,250,0.75,0.05,coarse-modis-250m,1556588.526,0.980251,0.980251,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473346729-2473301934-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,3111.18,Ruas Sidoraharjo - Kesambenkulon,secondary,677792739|705065578|705065579,2473346729,2473301934,0,False,250,0.75,0.05,coarse-modis-250m,1751438.019,0.981247,0.981247,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473346729-2473346602-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1584.817,Jembatan Sidorharjo,secondary,1169766428|1205696309|705065581,2473346729,2473346602,0,False,250,0.75,0.05,coarse-modis-250m,987041.811,0.971574,0.971574,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473346729-6865660105-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1899.457,Ruas Jalan Sidoraharjo - Randegan,secondary,1205697385|705065580,2473346729,6865660105,0,False,250,0.75,0.05,coarse-modis-250m,1146310.969,0.975906,0.975906,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473346814-1574101506-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,3277.779,Jalan Raya Legundi,trunk,1345335945|327172874|588041877|588041878,2473346814,1574101506,0,False,250,0.75,0.05,coarse-modis-250m,1835903.798,0.983007,0.983007,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473346814-1574101552-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,201.11,Jalan Raya Kedamean,trunk,327172874,2473346814,1574101552,0,False,250,0.75,0.05,coarse-modis-250m,296696.242,0.92097,0.92097,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473346814-2473430336-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,2962.069,Ruas Jalan Kedamean - Sidoraharjo,secondary,1169766157|1169766158|239557884|886190153|886190154,2473346814,2473430336,0,False,250,0.75,0.05,coarse-modis-250m,1675512.883,0.980947,0.980947,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430238-1574113792-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,3278.107,Ruas Jalan Metatu - Balongpanggang,secondary,701772335|701772336|730073502|730073507|730073508|730073510,2473430238,1574113792,0,False,250,0.75,0.05,coarse-modis-250m,1836079.657,0.983145,0.983145,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430238-4466843787-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,8215.432,Ruas Jalan Klotok - Babatan,tertiary,377828902|454862629|507963793|643776389|674608680|674608685|685560644|702588962|702588963|702599584,2473430238,4466843787,0,False,250,0.75,0.05,coarse-modis-250m,4252537.07,0.985062,0.985062,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430238-4512400615-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,5488.485,Ruas Jalan Metatu - Balongpanggang,secondary,1455462549|1455462550|239565837|730073509|730073510,2473430238,4512400615,0,False,250,0.75,0.05,coarse-modis-250m,2939874.6,0.986563,0.986563,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430297-10821108054-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1525.632,Ruas Jalan Cermen - Slempit,secondary,1163537438|1163537439|1456798883|1456798884|1456798885|1456798886|677787281,2473430297,10821108054,0,False,250,0.75,0.05,coarse-modis-250m,959339.91,0.97232,0.97232,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430297-1574101500-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,6393.751,Jembatan Pranti,secondary,1163536454|1163536455|1456799013|1456799014|454696376|454697251|701732629|701732630|701779016|701779017|701779018|701779019|701779020|701779021|701779027|701779028|706640619,2473430297,1574101500,0,False,250,0.75,0.05,coarse-modis-250m,3355406.413,0.986816,0.986816,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430297-2473430307-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1196.77,Ruas Jalan Cermen - Slempit,secondary,1163537440|1163537441|677787281,2473430297,2473430307,0,False,250,0.75,0.05,coarse-modis-250m,786492.21,0.963191,0.963191,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430307-2473346602-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,2676.607,Ruas Jalan Cermen - Slempit,secondary,239565829,2473430307,2473346602,0,False,250,0.75,0.05,coarse-modis-250m,1533979.99,0.979937,0.979937,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430307-2473430297-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1196.77,Ruas Jalan Cermen - Slempit,secondary,1163537440|1163537441|677787281,2473430307,2473430297,0,False,250,0.75,0.05,coarse-modis-250m,786492.21,0.963191,0.963191,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430307-4984454807-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,3775.423,Ruas Jalan Kedamean - Tulung,secondary,1163537443|1163537444|454560901|702980986|702980987,2473430307,4984454807,0,False,250,0.75,0.05,coarse-modis-250m,2084725.899,0.984285,0.984285,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430307-6865643467-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,2140.191,Ruas Jalan Glindah - Tulung,secondary,1163537442|1456798788|1456798789|701636176|701636177,2473430307,6865643467,0,False,250,0.75,0.05,coarse-modis-250m,1266796.929,0.977712,0.977712,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430336-2473346814-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,2962.069,Ruas Jalan Kedamean - Sidoraharjo,secondary,1169766157|1169766158|239557884|886190153|886190154,2473430336,2473346814,0,False,250,0.75,0.05,coarse-modis-250m,1675512.883,0.980947,0.980947,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430336-4984454807-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,2079.367,Ruas Jalan Turirejo - Tanjung,secondary,1146894995|1146894996|239565820,2473430336,4984454807,0,False,250,0.75,0.05,coarse-modis-250m,1232543.408,0.976348,0.976348,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2473430336-6346395305-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,924.898,Ruas Jalan Kedamean - Sidoraharjo,secondary,239557884,2473430336,6346395305,0,False,250,0.75,0.05,coarse-modis-250m,649213.708,0.956609,0.956609,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565768777-3009857765-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,40.556,Unnamed OSM road,trunk_link,264590924,2565768777,3009857765,0,True,250,0.75,0.05,coarse-modis-250m,214945.899,0.926555,0.926555,0.0,0.338898,13.744,positive,moderate,
osm-gaul2-18069-2565768777-6348993971-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,34.56,Jalan Dokter Wahidin Sudirohusodo,trunk,452246038,2565768777,6348993971,0,True,250,0.75,0.05,coarse-modis-250m,213369.026,0.891008,0.891008,0.0,0.355633,12.291,positive,moderate,
osm-gaul2-18069-2565771920-3036610699-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,43.397,Jalan Sumatera,secondary_link,452252129,2565771920,3036610699,0,True,250,0.75,0.05,coarse-modis-250m,217645.9,0.871919,0.871919,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565771920-4490505691-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,12.174,Jalan Dokter Wahidin Sudirohusodo,trunk,452252126,2565771920,4490505691,0,True,250,0.75,0.05,coarse-modis-250m,202167.625,0.844406,0.844406,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565771927-10048531966-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,65.382,Jalan Frontage Underpass GKB,secondary,1097426067|1116373819|1116373820,2565771927,10048531966,0,False,250,0.75,0.05,coarse-modis-250m,228485.144,0.814312,0.814312,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565771927-13976444526-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,210.136,Jalan Sumatera,secondary,250060887,2565771927,13976444526,0,True,250,0.75,0.05,coarse-modis-250m,300903.169,0.867437,0.867437,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565771960-2565778549-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,10.637,Unnamed OSM road,tertiary,803683155,2565771960,2565778549,0,False,250,0.75,0.05,coarse-modis-250m,201400.098,0.885634,0.840718,0.044915,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565772205-13976444526-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,8.676,Unnamed OSM road,tertiary,1116372058,2565772205,13976444526,0,False,250,0.75,0.05,coarse-modis-250m,200418.63,0.826888,0.826888,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565772205-6734149646-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,122.771,Unnamed OSM road,tertiary,428434785,2565772205,6734149646,0,True,250,0.75,0.05,coarse-modis-250m,257380.953,0.876387,0.876387,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565772205-859767906-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,374.972,Jalan Sumatera,secondary,250060886|326478061,2565772205,859767906,0,True,250,0.75,0.05,coarse-modis-250m,382874.196,0.90062,0.90062,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565778549-13437270390-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,160.696,Unnamed OSM road,tertiary,250061292,2565778549,13437270390,0,True,250,0.75,0.05,coarse-modis-250m,276458.181,0.915339,0.888352,0.026988,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565778549-2565771960-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,10.637,Unnamed OSM road,tertiary,803683155,2565778549,2565771960,0,False,250,0.75,0.05,coarse-modis-250m,201400.098,0.885634,0.840718,0.044915,0.0,0.0,negative,moderate,
osm-gaul2-18069-2565778549-4275331013-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,62.932,Unnamed OSM road,tertiary,803683155,2565778549,4275331013,0,False,250,0.75,0.05,coarse-modis-250m,227560.096,0.897812,0.863666,0.034146,0.0,0.0,negative,moderate,
osm-gaul2-18069-257690896-2990320100-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,73.761,Unnamed OSM road,trunk,72389986,257690896,2990320100,0,True,250,0.75,0.05,coarse-modis-250m,232981.746,0.900787,0.900787,0.0,0.013446,0.992,unknown,ambiguous,subthreshold_flood_overlap
osm-gaul2-18069-257690896-6348993910-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,2263.651,Jalan Raya Gresik - Lamongan,trunk,654997592,257690896,6348993910,0,False,250,0.75,0.05,coarse-modis-250m,1328047.016,0.978112,0.978112,0.0,0.239949,543.162,positive,moderate,
osm-gaul2-18069-257690897-257690896-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,70.294,Unnamed OSM road,trunk,250060546,257690897,257690896,0,True,250,0.75,0.05,coarse-modis-250m,230761.51,0.905601,0.905601,0.0,0.011284,0.793,unknown,ambiguous,subthreshold_flood_overlap
osm-gaul2-18069-257690897-2990320100-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,59.799,Unnamed OSM road,trunk_link,250060547,257690897,2990320100,0,True,250,0.75,0.05,coarse-modis-250m,223701.904,0.915172,0.915172,0.0,0.001133,0.068,unknown,ambiguous,subthreshold_flood_overlap
osm-gaul2-18069-2587578273-1724071575-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,1528.807,Jalan Raya Bangkingan,tertiary,252720273|252720820|471340065|471340066,2587578273,1724071575,0,False,250,0.75,0.05,coarse-modis-250m,960956.997,0.972104,0.972104,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-260114867-4533782185-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,3001.964,Jalan Raya Gresik - Lamongan,trunk,561187523|658036178|702587696,260114867,4533782185,0,False,250,0.75,0.05,coarse-modis-250m,1697953.736,0.982161,0.956776,0.025385,0.705723,2118.556,positive,moderate,
osm-gaul2-18069-260114867-6348993910-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,142.35,Unnamed OSM road,trunk,702587697|702591491|702591492,260114867,6348993910,0,True,250,0.75,0.05,coarse-modis-250m,267098.293,0.926555,0.926555,0.0,0.363325,51.719,positive,moderate,
osm-gaul2-18069-260114966-260114967-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,69.752,Simpang Susun Kebomas,motorway_link,295320803,260114966,260114967,0,True,250,0.75,0.05,coarse-modis-250m,230976.033,0.900915,0.900915,0.0,0.0,0.0,negative,moderate,
osm-gaul2-18069-260114967-260114969-0,gaul2-18069,Jawa Timur,Gresik,DFO_3271_From_20080214_to_20080314,2008-02-14,2008-03-14,Heavy rain,324.177,Simpang Susun Kebomas,motorway_link,295320803,260114967,260114969,0,True,250,0.75,0.05,coarse-modis-250m,358164.869,0.932953,0.932953,0.0,0.0,0.0,negative,moderate,
